sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
28,80,15,1175.5,450.38,1106.45,1.39
33,56,5,274.38,107.14,255.85,1.46
86,87,18,168.0,96.41,140.43,1.84
66,134,21,562.75,52.2,560.23,1.1
94,101,23,756.57,293.08,702.79,1.47
53,82,9,298.53,276.31,176.99,3.73
27,62,10,412.22,148.85,388.72,1.4
16,21,5,302.5,111.19,285.68,1.39
58,83,11,547.43,132.65,531.44,1.28
29,42,10,651.75,272.08,598.24,1.52
130,21,6,533.31,178.41,501.67,1.43
28,52,10,692.5,229.64,655.75,1.39
46,128,0,506.05,500.17,445.55,1.52
45,138,0,604.32,135.24,588.49,1.26
25,82,10,733.57,192.44,704.98,1.34
48,108,0,924.78,227.45,897.78,1.27
62,103,5,345.31,61.44,340.05,1.19
30,52,18,190.82,149.28,143.45,2.16
31,42,18,985.1,291.76,952.97,1.27
38,58,7,885.14,390.74,811.7,1.5
36,26,5,446.6,189.69,411.13,1.5
110,40,12,416.88,116.13,398.05,1.38
132,43,2,800.7,124.59,791.57,1.16
130,63,2,326.86,199.58,288.09,1.6
30,86,5,603.0,598.28,447.22,1.94
80,52,15,469.63,167.53,444.33,1.38
83,22,15,871.73,246.68,836.39,1.34
51,49,16,310.46,216.19,246.35,2.2
53,29,16,531.79,184.74,499.54,1.43
9,175,7,196.0,19.52,195.03,1.11
68,73,9,537.84,153.57,517.29,1.32
54,49,20,516.17,242.06,459.13,1.66
51,79,20,303.58,201.2,261.98,1.67
46,48,21,257.89,127.04,233.7,1.55
44,68,21,371.22,165.09,335.21,1.6
47,38,21,636.5,170.08,616.72,1.28
38,62,0,340.13,263.0,264.6,2.01
48,28,21,616.03,267.82,567.98,1.49
66,63,1,122.57,131.14,70.04,3.58
65,73,1,857.05,317.74,802.89,1.43
64,11,16,518.7,223.81,488.74,1.36
64,83,1,756.89,210.68,728.93,1.31
107,48,22,927.83,315.15,885.91,1.33
69,33,1,349.36,156.36,321.81,1.48
43,78,21,681.41,222.91,650.05,1.35
112,67,19,336.62,126.32,314.47,1.44
68,43,1,260.93,195.59,211.92,1.9
69,63,9,381.24,267.23,301.9,1.96
36,82,0,1102.14,202.13,1083.63,1.2
67,53,1,1032.92,199.02,1014.9,1.2
68,64,11,290.88,196.77,245.66,1.74
28,136,0,872.51,219.78,848.0,1.26
25,29,16,241.04,232.17,173.69,2.29
132,54,4,612.0,289.53,566.6,1.43
25,166,0,1064.75,192.88,1044.3,1.23
23,49,16,911.38,338.05,852.97,1.44
130,74,4,377.67,311.88,308.75,1.76
28,87,13,950.3,227.97,923.56,1.27
22,59,16,896.17,308.84,844.53,1.41
11,54,11,678.5,224.92,607.95,1.91
16,46,13,1162.71,289.99,1135.05,1.23
79,49,9,156.78,156.68,113.79,2.13
78,59,9,285.86,38.87,283.13,1.15
145,130,2,913.5,202.91,889.11,1.27
111,130,10,474.94,234.56,377.71,2.4
11,44,15,823.93,259.7,793.44,1.3
51,79,8,383.58,285.2,301.56,1.98
54,49,8,667.17,426.37,513.84,2.23
45,130,11,343.82,236.55,304.39,1.54
53,59,8,404.56,159.01,374.33,1.48
132,80,12,262.74,255.49,208.11,1.78
58,130,12,829.24,187.04,809.69,1.24
78,69,15,536.33,211.53,505.68,1.38
84,50,23,346.38,313.14,280.92,1.76
81,80,23,315.71,255.85,248.61,2.16
86,30,23,625.51,322.99,557.56,1.6
16,21,9,476.63,172.58,444.0,1.47
85,40,23,941.33,366.94,883.82,1.4
38,27,8,333.17,189.85,289.39,1.7
175,7,2,155.08,82.82,138.15,1.59
22,107,21,489.9,97.34,479.93,1.23
83,60,23,253.83,23.94,252.71,1.1
36,23,8,412.82,240.19,366.02,1.59
30,83,8,329.97,243.76,289.89,1.6
23,128,4,693.26,233.28,662.24,1.34
62,40,19,473.5,86.36,465.79,1.2
61,50,19,517.29,205.57,465.63,1.65
59,132,5,467.83,82.84,461.73,1.17
130,80,17,260.36,121.02,239.07,1.47
35,33,8,258.86,127.72,241.42,1.4
22,138,4,893.41,198.11,871.69,1.25
31,73,8,611.63,81.79,606.1,1.14
112,168,3,737.0,236.32,708.4,1.3
25,108,4,595.42,137.2,580.2,1.25
32,63,8,360.0,248.47,267.83,2.26
34,43,8,680.75,147.97,663.0,1.27
30,48,16,341.64,204.22,289.46,1.79
82,70,23,541.57,206.74,510.67,1.39
40,27,21,328.97,150.13,300.89,1.51
87,32,22,1009.86,393.51,912.07,1.62
25,130,18,1103.4,287.95,1070.5,1.27
27,110,18,845.57,275.48,806.98,1.35
87,101,10,271.28,233.12,190.31,2.35
61,128,2,496.93,200.61,466.98,1.39
74,44,15,822.66,241.58,788.17,1.34
73,54,15,997.33,1174.05,745.81,1.84
71,74,15,134.46,105.75,98.26,2.48
72,64,15,753.67,264.4,713.54,1.38
42,125,2,293.12,114.03,276.62,1.38
82,164,3,303.05,166.34,268.99,1.59
41,43,14,121.19,131.33,82.32,2.47
43,23,14,669.44,334.67,589.13,1.85
110,69,7,258.77,231.07,187.2,2.2
43,72,3,395.24,264.67,342.67,1.64
45,52,3,688.87,265.31,650.57,1.38
44,62,3,485.4,129.61,470.27,1.28
48,22,3,431.38,183.05,398.15,1.49
46,42,3,297.34,200.44,255.46,1.7
42,33,14,776.0,226.13,738.42,1.39
27,32,1,371.33,171.06,337.32,1.54
22,82,1,708.47,262.31,663.2,1.44
28,22,1,478.87,249.57,428.56,1.58
23,72,1,789.49,264.36,751.94,1.36
110,73,0,515.46,189.09,484.92,1.41
25,52,1,483.79,276.04,428.56,1.61
111,63,0,244.47,200.25,177.3,2.53
145,54,16,514.56,273.85,454.23,1.62
26,42,1,758.52,220.26,730.01,1.31
24,62,1,766.57,353.23,699.43,1.52
29,45,16,582.08,184.38,554.4,1.37
26,75,16,983.92,248.63,955.3,1.27
27,65,16,706.5,385.76,650.36,1.44
25,85,16,921.13,191.73,901.59,1.23
80,11,15,388.85,199.57,358.54,1.43
132,35,18,744.93,329.29,689.98,1.44
80,130,7,235.27,226.37,185.88,1.81
73,70,6,398.11,181.55,367.27,1.47
28,55,16,1061.75,532.95,963.05,1.51
47,32,3,675.5,414.77,590.0,1.61
46,80,12,944.63,300.24,900.04,1.37
40,128,4,499.45,243.27,451.92,1.55
49,50,12,81.51,97.99,54.6,2.29
47,70,12,276.18,136.5,239.76,1.76
55,130,15,967.14,247.04,938.69,1.27
30,26,23,167.13,152.92,131.3,1.91
42,82,3,927.86,172.64,911.33,1.21
67,74,4,393.0,79.84,384.36,1.24
68,64,4,250.95,196.09,196.13,1.99
80,11,23,456.22,274.36,405.26,1.55
29,23,18,492.29,271.84,419.46,1.81
25,63,18,1068.26,274.17,1033.38,1.3
23,83,18,881.87,194.94,860.88,1.25
164,61,14,293.87,504.39,84.83,5.15
50,24,0,657.0,158.89,638.89,1.26
27,43,18,696.9,262.86,658.41,1.39
66,84,4,894.22,372.14,831.07,1.45
24,73,18,635.33,217.63,600.7,1.4
132,59,19,485.75,54.59,482.56,1.12
130,79,19,744.63,267.57,695.44,1.45
22,164,23,845.9,195.29,824.36,1.25
27,114,23,674.3,139.11,660.54,1.22
26,53,18,449.49,258.23,388.38,1.75
69,32,1,445.63,162.53,420.31,1.39
67,52,1,929.04,181.0,912.81,1.2
72,67,23,551.43,158.52,532.28,1.29
68,42,1,165.72,122.03,132.74,2.0
130,63,6,304.89,170.55,272.97,1.55
28,33,18,864.64,307.16,814.99,1.4
66,62,1,438.89,154.72,411.44,1.44
74,47,23,193.3,165.2,132.95,2.73
143,149,3,241.13,43.96,237.28,1.19
110,67,12,186.97,120.81,153.22,1.93
167,176,3,145.33,134.08,96.0,2.49
31,29,20,803.67,245.76,765.36,1.37
64,82,1,926.5,340.84,872.11,1.4
73,57,23,689.55,159.17,669.86,1.28
134,23,6,840.83,186.62,819.47,1.26
62,73,19,1070.0,417.36,1011.66,1.36
67,23,19,751.74,202.17,725.59,1.31
73,134,4,577.66,262.56,532.63,1.47
61,83,19,106.03,139.71,76.1,2.08
112,47,12,594.83,152.08,577.76,1.26
65,43,19,796.8,211.84,769.98,1.3
25,36,0,887.84,258.7,852.76,1.33
22,66,0,642.86,265.23,593.86,1.49
24,46,0,462.3,199.38,425.06,1.52
141,83,1,580.9,222.23,545.49,1.41
132,43,6,577.5,122.32,563.85,1.25
23,56,0,965.8,275.35,931.27,1.3
66,33,19,550.56,253.12,500.79,1.53
65,72,1,536.25,214.12,492.94,1.52
7,172,19,199.5,31.5,196.76,1.19
164,61,18,337.32,353.59,181.12,3.56
141,74,2,583.33,246.54,535.81,1.5
16,82,19,834.86,114.78,826.91,1.15
143,54,2,698.7,296.21,643.99,1.49
27,16,0,1092.33,268.19,1063.59,1.25
16,64,10,799.59,120.76,790.93,1.16
83,61,22,101.01,112.74,75.42,2.02
84,51,22,443.49,283.73,390.68,1.58
58,55,1,154.31,113.85,110.08,2.53
85,41,22,656.31,177.27,632.21,1.32
86,31,22,536.33,277.86,433.57,2.1
23,32,16,1142.0,537.45,992.6,1.77
47,130,16,163.47,129.02,139.82,1.65
24,22,16,590.5,327.44,488.04,2.21
22,42,16,835.25,233.15,804.76,1.31
101,84,1,565.5,256.48,514.23,1.53
127,47,17,356.57,66.76,350.7,1.2
49,165,1,639.3,199.36,612.0,1.33
69,67,5,259.2,131.06,217.97,1.96
40,25,21,655.33,176.6,633.91,1.29
132,74,18,383.86,248.67,333.87,1.62
92,108,4,164.74,89.91,150.65,1.46
50,70,3,562.11,169.93,534.72,1.38
54,30,3,202.2,121.96,175.71,1.65
51,60,3,543.5,80.89,538.19,1.15
38,128,15,377.31,216.65,347.6,1.42
138,75,7,290.85,193.26,229.55,2.25
52,50,3,328.23,169.87,292.06,1.6
58,73,8,834.0,270.93,795.94,1.35
47,79,16,513.27,249.6,463.03,1.56
53,40,3,815.14,203.25,792.7,1.26
48,69,16,665.94,187.36,641.65,1.31
61,147,21,280.17,169.92,221.26,2.17
16,41,8,1062.71,175.06,1049.71,1.17
98,96,8,191.75,247.6,125.56,2.13
57,83,8,536.29,247.96,477.71,1.64
69,96,14,586.21,176.08,562.06,1.33
69,80,6,666.45,248.37,618.37,1.48
33,7,5,467.91,179.58,444.98,1.34
52,51,10,116.73,107.65,75.38,2.82
51,61,10,324.08,186.54,293.36,1.49
54,31,10,470.5,245.43,394.16,1.99
130,70,18,142.25,102.99,116.94,1.83
132,50,18,723.2,263.9,683.37,1.38
110,78,21,940.89,254.03,901.1,1.36
53,41,10,906.0,203.67,881.67,1.27
25,27,2,577.41,228.82,540.6,1.42
23,47,2,798.66,263.87,762.26,1.35
22,57,2,559.47,284.51,499.93,1.6
36,80,5,920.0,264.09,880.46,1.35
110,26,2,656.18,196.72,629.73,1.32
11,136,7,197.47,70.59,190.28,1.27
47,165,3,507.57,435.82,414.71,1.74
31,84,4,716.97,194.5,693.05,1.29
36,34,4,188.91,134.97,149.46,2.11
35,44,4,578.1,257.48,536.08,1.45
67,111,1,319.36,167.86,267.35,2.05
33,64,4,177.1,78.05,161.95,1.51
68,128,10,237.14,159.33,197.23,1.83
67,138,10,645.22,177.2,620.71,1.32
11,59,6,684.83,216.09,655.88,1.33
130,44,22,419.45,181.56,387.52,1.47
45,24,14,703.52,213.44,673.67,1.34
41,64,14,446.44,165.65,419.79,1.41
132,24,22,847.48,233.72,819.03,1.29
43,44,14,145.18,191.74,93.53,2.41
136,82,18,524.33,210.22,483.56,1.5
134,119,2,278.55,140.17,252.15,1.54
69,80,15,703.43,362.09,613.64,1.68
44,34,14,753.13,177.04,734.44,1.25
110,128,8,285.9,159.02,254.82,1.58
16,64,21,798.49,170.2,782.93,1.21
16,138,5,691.24,160.82,676.22,1.22
61,143,21,175.56,65.43,166.32,1.37
11,36,8,671.21,85.85,666.23,1.13
87,109,19,331.89,252.57,236.83,2.41
58,136,11,843.71,306.72,807.36,1.31
80,127,21,284.88,13.7,284.55,1.05
68,110,15,139.18,115.04,102.99,2.3
66,130,15,533.75,219.42,498.15,1.43
96,92,16,457.67,384.36,365.57,1.8
49,132,6,587.82,271.19,544.96,1.44
29,130,19,827.12,278.26,792.35,1.32
52,11,9,952.78,240.7,924.33,1.28
16,63,13,846.19,206.37,825.43,1.24
11,78,12,411.93,193.3,381.36,1.44
16,28,12,1251.27,176.0,1239.04,1.15
9,10,12,71.5,65.81,43.63,2.83
74,29,4,490.71,127.99,474.97,1.29
70,69,4,119.44,143.36,62.35,3.61
111,62,7,346.75,137.32,319.41,1.51
51,49,5,215.28,149.17,174.46,1.9
72,49,4,519.08,182.48,488.34,1.42
143,52,13,839.5,422.35,728.55,1.72
30,164,4,411.08,165.87,389.62,1.35
138,78,15,165.19,105.76,135.78,1.93
35,114,4,531.83,88.18,523.86,1.19
136,75,6,351.12,159.07,317.44,1.59
141,73,19,968.75,277.41,931.28,1.32
175,174,19,173.75,236.56,110.96,2.13
153,84,2,451.81,217.52,418.39,1.42
164,84,13,572.11,413.57,389.3,2.69
32,144,4,409.29,145.89,389.26,1.35
138,141,15,324.8,71.3,317.91,1.22
128,70,7,350.7,217.54,277.7,2.1
127,80,7,541.5,406.53,436.64,1.85
117,130,11,362.62,276.52,296.55,1.78
29,78,4,508.01,294.26,449.41,1.6
53,132,4,1009.92,318.02,967.84,1.33
130,44,7,399.03,199.76,355.63,1.61
132,24,7,796.0,217.84,767.71,1.31
45,48,23,543.13,165.18,519.86,1.34
47,28,23,860.45,253.95,827.68,1.31
42,78,23,787.57,181.74,769.57,1.23
43,68,23,294.16,174.42,237.46,2.13
46,38,23,434.98,190.83,402.32,1.46
70,61,17,691.22,204.3,660.17,1.36
75,11,17,728.47,286.69,685.09,1.4
110,136,3,698.62,295.1,645.35,1.48
74,21,17,604.0,383.65,534.23,1.55
72,41,17,690.62,239.67,655.3,1.37
44,58,23,940.17,389.4,875.16,1.44
28,51,13,772.38,250.79,734.06,1.38
29,41,13,639.53,365.14,533.52,1.93
25,81,13,817.11,820.81,654.71,1.75
73,31,17,848.94,233.48,817.9,1.31
51,138,2,504.03,200.39,476.89,1.36
52,128,2,934.0,150.95,921.6,1.18
22,46,18,876.22,310.67,829.35,1.39
25,16,18,1464.51,294.21,1438.19,1.2
71,51,17,1141.25,202.02,1124.8,1.18
143,54,20,603.31,221.65,569.89,1.38
30,26,14,195.39,131.7,160.54,1.95
24,26,18,577.19,248.06,524.63,1.59
67,134,3,349.25,126.08,335.53,1.29
79,132,19,485.94,123.97,472.96,1.25
36,78,17,1409.86,490.69,1330.51,1.4
23,36,18,556.6,253.31,500.92,1.66
31,16,14,1468.72,262.46,1445.79,1.19
128,44,22,535.97,244.86,484.88,1.57
128,84,19,488.77,222.94,446.83,1.51
42,128,10,441.83,179.43,412.22,1.43
26,58,17,234.59,186.68,176.78,2.33
27,61,13,1096.77,274.35,1064.45,1.27
28,38,17,411.35,244.65,354.71,1.7
27,48,17,1011.89,249.29,984.13,1.26
29,28,17,416.09,313.81,287.82,2.67
46,141,3,1139.77,404.54,1077.74,1.39
24,78,17,1171.36,306.01,1132.02,1.3
78,81,17,347.53,151.69,318.04,1.58
41,138,10,968.5,253.09,938.1,1.28
68,67,19,182.12,204.69,120.03,2.47
25,68,17,1052.29,240.54,1018.83,1.31
112,111,4,110.04,158.74,77.1,2.01
29,84,9,719.82,348.72,665.98,1.44
132,79,14,586.62,180.19,568.71,1.25
29,138,0,681.33,278.09,637.47,1.42
38,63,12,112.93,81.09,96.0,1.7
99,108,4,111.56,97.46,83.8,2.0
141,23,2,1171.86,423.1,1109.89,1.37
164,54,12,395.0,356.17,317.99,1.75
41,42,22,88.97,90.19,64.67,2.23
40,52,22,868.7,174.24,850.49,1.23
43,22,22,815.5,321.5,758.84,1.46
52,105,13,819.93,243.97,787.51,1.32
138,136,22,164.7,161.8,104.89,2.76
78,49,20,242.79,133.46,203.43,1.94
75,79,20,389.13,184.42,327.36,1.96
74,73,20,394.82,220.47,334.3,1.89
73,83,20,883.46,453.23,795.61,1.54
79,23,20,781.19,275.6,733.04,1.43
79,44,0,701.73,325.05,654.54,1.41
75,84,0,500.55,220.79,459.05,1.51
78,54,0,401.82,170.94,371.42,1.48
143,23,2,1189.43,271.35,1160.46,1.25
80,61,2,172.04,112.79,150.76,1.62
81,51,2,200.12,151.57,157.43,1.96
82,41,2,899.7,238.87,870.3,1.29
16,10,16,673.0,371.3,601.41,1.55
78,33,20,594.5,183.32,566.4,1.37
84,21,2,568.23,206.75,538.15,1.37
75,63,20,862.83,346.5,809.97,1.4
83,31,2,700.57,226.82,661.03,1.42
11,63,10,465.55,91.91,457.17,1.21
134,78,22,612.33,249.51,566.05,1.49
136,58,22,665.0,54.26,662.66,1.09
40,110,0,352.76,199.78,303.66,1.74
128,36,8,438.87,137.08,420.03,1.34
71,134,0,257.94,113.52,241.63,1.39
59,80,0,333.6,174.19,310.07,1.39
58,90,0,310.89,249.47,210.02,2.49
69,16,10,609.02,141.63,596.87,1.21
67,36,1,529.3,199.59,497.75,1.41
64,66,1,153.83,138.92,104.31,2.43
28,73,14,527.62,296.02,463.99,1.67
66,46,1,428.87,253.4,382.61,1.59
138,36,23,1441.5,674.31,1316.86,1.5
29,63,14,961.32,317.1,905.82,1.43
65,56,1,339.42,26.99,338.34,1.08
27,83,14,1015.89,190.54,996.36,1.22
130,23,14,1137.69,383.46,1084.9,1.35
65,56,10,488.0,368.11,407.83,1.69
81,75,16,780.5,326.76,719.43,1.49
83,55,16,660.5,316.24,609.93,1.44
68,26,1,762.63,201.03,736.46,1.3
64,66,10,142.57,160.24,97.39,2.24
69,16,1,719.63,652.14,605.35,1.61
66,46,10,482.19,207.89,419.87,1.89
80,85,16,552.29,265.17,494.48,1.62
33,132,18,381.74,157.51,361.16,1.35
58,61,20,658.22,185.99,633.19,1.32
132,23,8,926.71,299.0,889.31,1.31
130,43,8,532.63,253.03,484.0,1.53
65,27,0,496.8,314.36,455.23,1.43
63,47,0,528.05,199.66,499.97,1.37
61,67,0,607.0,267.01,568.59,1.39
67,36,10,687.33,206.8,655.54,1.37
60,77,0,120.95,33.72,114.67,1.44
80,74,8,472.29,153.89,442.2,1.47
71,29,11,750.4,246.8,629.5,2.46
85,24,8,741.0,161.89,725.88,1.22
82,54,8,169.25,103.43,139.89,1.87
173,175,23,95.71,42.11,87.93,1.49
23,164,15,1491.6,1571.45,1137.96,1.85
53,55,4,68.82,47.22,59.19,1.67
51,75,4,481.56,246.32,433.91,1.55
52,65,4,967.5,204.98,947.45,1.22
31,23,2,323.73,251.68,224.95,2.53
103,87,19,329.26,231.39,249.88,2.39
132,35,11,574.0,102.76,565.66,1.18
61,136,2,273.83,141.74,248.41,1.51
56,124,23,130.67,71.46,120.42,1.42
175,114,3,577.14,394.02,472.41,1.83
50,23,11,914.53,373.28,836.61,1.54
52,164,23,816.86,339.31,738.79,1.59
72,27,2,788.0,242.34,753.88,1.34
70,47,2,482.15,292.83,421.3,1.63
30,141,3,734.63,220.45,708.47,1.29
33,111,3,222.12,174.4,153.56,2.49
73,165,1,953.82,495.02,875.53,1.45
136,111,15,488.5,174.74,463.87,1.36
24,79,19,875.86,222.61,849.67,1.28
25,69,19,913.32,247.79,885.67,1.27
26,59,19,603.68,438.62,523.42,1.6
27,49,19,1115.64,331.18,1073.96,1.31
38,71,5,528.38,116.77,515.84,1.24
103,33,10,617.86,348.66,529.22,1.73
41,23,11,529.69,292.31,471.34,1.59
79,26,21,571.74,204.64,538.14,1.41
40,33,11,507.0,151.03,475.8,1.49
84,136,6,235.09,228.81,195.17,1.63
70,130,11,172.71,221.17,116.32,2.29
40,46,10,381.42,159.82,352.66,1.48
43,16,10,1134.59,278.31,1102.36,1.27
41,36,10,317.62,208.1,276.57,1.63
42,45,1,309.82,257.26,228.17,2.27
44,25,1,554.93,295.31,496.99,1.57
41,55,1,838.52,233.84,810.04,1.29
40,65,1,345.63,147.45,319.64,1.47
42,26,10,808.3,218.7,777.17,1.33
141,52,2,974.88,457.24,881.04,1.55
23,29,8,342.77,227.75,277.85,1.95
87,65,2,989.15,286.64,951.49,1.32
43,35,1,377.05,118.17,361.87,1.32
67,71,14,458.67,127.81,442.81,1.3
78,68,4,515.56,131.58,500.74,1.27
108,96,4,237.35,163.09,214.14,1.46
109,86,4,294.3,273.67,228.32,1.87
40,11,8,752.11,195.44,729.75,1.27
23,67,15,857.86,216.24,832.87,1.27
25,47,15,811.04,147.36,798.12,1.2
136,41,7,817.33,70.05,814.38,1.09
132,81,7,515.64,150.06,499.74,1.26
32,132,18,654.0,313.98,587.42,1.58
138,21,7,527.14,392.65,410.47,2.02
112,64,0,338.53,136.6,311.56,1.51
110,84,0,731.59,211.08,701.3,1.34
22,11,14,1388.87,206.01,1374.07,1.16
11,70,14,439.69,171.95,415.34,1.37
98,96,19,153.6,117.76,114.71,2.27
11,132,21,142.17,125.56,122.18,1.58
41,29,6,320.42,230.79,258.04,1.91
23,138,5,966.08,379.58,906.5,1.41
24,128,5,553.23,173.05,527.72,1.36
22,28,16,661.2,264.67,616.53,1.45
26,108,5,526.83,294.18,467.61,1.59
67,125,1,247.69,123.53,217.88,1.67
10,167,2,530.71,83.81,524.46,1.16
32,103,1,286.42,61.48,279.87,1.24
61,52,4,417.12,143.78,394.7,1.39
63,32,4,210.31,138.72,178.93,1.7
73,128,15,857.45,340.2,808.99,1.38
72,138,15,569.18,104.89,559.04,1.21
130,49,0,872.69,770.86,725.91,1.66
132,29,0,829.67,166.33,812.87,1.23
78,36,20,901.13,301.75,855.18,1.37
79,26,20,616.17,236.23,570.87,1.49
83,82,16,169.64,129.77,124.31,2.28
30,52,3,186.01,209.78,132.54,2.2
31,42,3,765.43,170.46,747.3,1.24
84,72,16,700.13,444.28,599.97,1.68
64,22,4,732.13,160.22,710.89,1.29
130,132,10,94.94,103.96,80.94,1.58
132,112,10,679.29,214.83,643.25,1.4
33,78,19,729.22,379.49,646.14,1.61
36,48,19,879.27,235.52,851.59,1.28
38,28,19,357.27,262.52,290.7,1.86
11,132,15,124.35,61.97,117.34,1.33
35,58,19,467.47,152.15,446.85,1.34
23,38,20,553.21,160.54,531.22,1.33
22,48,20,555.86,234.86,514.02,1.48
24,28,20,157.73,119.13,122.26,2.17
66,67,8,106.13,70.41,90.8,1.72
68,47,8,719.17,202.7,693.27,1.3
128,11,6,331.0,140.37,315.75,1.3
68,69,5,127.89,130.46,91.55,2.25
125,41,6,393.5,84.99,384.87,1.23
52,79,6,443.48,180.58,405.14,1.55
81,58,4,573.33,179.06,542.58,1.41
82,48,4,591.47,220.79,558.91,1.38
36,73,16,803.52,271.36,762.06,1.38
145,73,11,1388.33,686.04,1232.93,1.62
11,35,12,715.0,104.1,707.78,1.15
31,29,18,697.42,323.02,638.46,1.51
80,68,4,637.13,218.25,601.24,1.4
46,68,21,448.48,151.22,425.43,1.38
136,50,12,758.26,640.12,657.19,1.55
138,30,12,697.29,293.15,652.91,1.41
45,78,21,617.6,161.69,597.47,1.29
132,136,16,155.95,283.89,80.01,2.73
134,70,12,237.79,106.19,214.77,1.58
47,58,21,684.17,143.4,671.79,1.2
130,9,2,400.65,144.71,387.0,1.26
79,43,8,607.0,193.8,581.34,1.33
78,53,8,512.6,98.18,502.69,1.22
41,44,8,181.68,163.35,135.89,2.08
43,24,8,243.77,145.38,216.74,1.57
32,43,3,598.22,195.94,571.39,1.34
30,63,3,844.93,259.27,810.72,1.32
31,53,3,183.14,161.49,133.95,2.15
34,23,3,278.15,219.69,218.45,1.99
48,111,17,1136.17,368.04,1087.3,1.33
80,52,6,507.11,254.65,446.5,1.68
57,48,14,732.8,194.93,709.73,1.28
54,78,14,454.0,209.64,418.01,1.48
58,78,15,909.8,256.99,875.6,1.32
96,144,1,347.0,168.91,318.35,1.47
98,124,1,312.88,83.87,304.34,1.25
119,65,23,567.29,138.21,549.51,1.29
67,96,6,497.57,72.74,491.92,1.17
64,27,15,702.33,243.42,664.97,1.38
96,86,17,523.88,260.48,371.61,3.01
136,66,3,761.9,501.03,638.13,1.76
138,46,3,713.88,317.17,660.33,1.45
44,27,11,589.39,241.67,553.18,1.4
40,67,11,305.91,181.75,267.63,1.64
42,47,11,850.64,262.0,812.97,1.35
79,87,0,800.43,271.45,758.66,1.38
36,40,20,177.17,106.56,141.59,2.2
31,90,20,196.5,213.79,137.87,2.05
21,132,16,692.83,279.44,618.54,1.68
84,26,18,610.69,263.5,571.44,1.4
70,22,8,779.5,203.16,752.52,1.31
85,16,18,980.09,309.51,938.42,1.33
23,112,16,1069.57,541.28,972.16,1.5
138,82,17,313.37,168.16,276.71,1.62
82,46,18,768.67,96.96,762.59,1.13
16,78,21,703.42,152.1,688.61,1.22
32,109,1,307.43,54.4,303.27,1.17
26,22,15,263.05,231.56,180.74,2.73
24,42,15,429.25,219.47,387.85,1.67
22,62,15,951.47,344.63,899.51,1.38
23,52,15,757.49,282.59,711.75,1.42
80,52,4,386.83,162.31,344.47,1.72
81,42,4,962.0,112.71,955.51,1.12
28,46,21,318.94,156.73,279.3,1.75
24,25,6,221.46,137.35,168.58,2.49
23,35,6,301.45,175.64,246.89,2.11
29,36,21,713.47,303.42,660.62,1.47
79,46,14,716.1,217.77,688.57,1.31
22,45,6,590.14,126.49,577.47,1.23
44,69,8,221.21,132.33,200.34,1.5
46,49,8,397.13,163.46,370.01,1.44
112,114,13,205.5,54.0,198.12,1.32
48,29,8,124.04,107.01,96.89,1.98
25,32,15,1349.0,451.99,1284.42,1.36
125,29,23,981.92,290.6,943.53,1.32
43,79,8,566.29,147.3,544.6,1.34
73,47,5,381.0,218.57,332.83,1.74
65,68,18,332.22,169.79,293.26,1.66
68,38,18,432.6,145.2,407.77,1.42
69,28,18,645.64,210.42,616.44,1.34
26,66,21,940.75,344.5,887.44,1.39
67,48,18,1050.44,296.58,1010.22,1.32
62,98,18,297.83,90.79,285.36,1.33
66,65,5,268.61,174.15,230.72,1.69
69,72,16,405.89,540.09,277.41,2.09
68,45,5,232.56,151.55,191.75,1.87
64,78,18,484.5,194.33,459.88,1.34
67,55,5,975.14,175.33,959.18,1.2
58,22,15,720.0,280.38,669.45,1.47
52,82,15,370.5,181.4,325.75,1.71
82,164,1,321.58,189.69,258.65,2.24
55,52,15,309.35,181.49,266.51,1.73
11,128,8,362.89,164.55,339.94,1.38
47,63,1,494.38,201.14,463.29,1.41
49,43,1,554.9,173.92,529.24,1.36
38,40,10,150.88,141.89,98.11,2.51
48,53,1,294.15,151.28,271.96,1.43
46,73,1,135.42,117.48,108.71,1.89
27,49,18,1178.92,402.43,1120.31,1.37
16,43,22,969.81,215.35,949.14,1.22
24,79,18,861.13,176.56,842.88,1.23
45,83,1,715.36,196.46,692.16,1.28
25,69,18,900.68,306.65,857.13,1.36
26,59,18,612.41,207.9,575.2,1.44
69,11,3,399.95,112.04,387.26,1.28
66,41,3,212.24,173.42,163.1,2.08
63,71,3,638.79,259.12,594.14,1.45
80,84,21,98.06,134.45,70.01,2.01
83,54,21,188.31,113.8,170.45,1.47
64,61,3,643.81,240.79,610.22,1.36
109,33,23,1050.0,376.58,955.9,1.62
42,134,15,870.5,333.91,816.93,1.41
81,74,21,671.71,199.59,639.84,1.38
105,73,23,1196.2,259.48,1170.64,1.23
132,81,4,585.61,255.61,544.29,1.44
79,80,15,156.97,130.63,115.83,2.32
134,61,4,514.0,154.1,496.98,1.27
59,53,23,499.77,219.86,456.43,1.53
57,73,23,683.92,189.66,656.03,1.34
58,63,23,958.55,285.9,917.78,1.34
36,40,7,188.55,166.54,144.36,2.0
67,16,18,741.66,165.55,727.16,1.21
65,36,18,437.41,212.4,403.25,1.45
66,26,18,986.17,316.71,944.68,1.32
59,127,3,79.15,73.61,58.2,2.14
111,113,14,153.6,59.0,145.96,1.35
