sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
72,22,1,702.88,202.2,670.98,1.37
23,78,13,1050.22,318.93,1005.65,1.34
27,38,13,411.29,247.03,373.5,1.49
16,130,11,585.85,174.29,566.13,1.33
24,68,13,638.16,140.24,622.64,1.25
26,48,13,618.54,300.3,570.08,1.46
68,96,0,705.33,322.22,648.12,1.48
82,127,13,247.08,277.74,157.36,2.39
65,33,13,137.3,126.55,104.09,2.05
66,23,13,709.67,268.01,670.19,1.38
61,73,13,906.13,265.55,852.66,1.5
25,58,13,737.37,318.98,683.43,1.46
64,43,13,488.06,171.07,457.63,1.44
47,9,16,868.55,364.68,800.5,1.49
148,141,18,485.5,177.78,456.84,1.41
62,63,13,461.6,371.53,290.1,3.0
132,46,10,657.55,260.39,621.87,1.37
130,66,10,422.0,130.89,407.12,1.29
103,92,23,306.64,180.33,256.6,1.83
107,52,23,1255.29,684.57,1115.8,1.59
47,30,6,686.22,164.22,667.81,1.26
43,70,6,636.0,191.27,603.92,1.4
79,47,22,337.36,214.08,291.13,1.69
78,57,22,738.64,299.19,685.86,1.45
46,40,6,318.52,169.79,284.82,1.57
11,75,23,537.25,109.19,528.08,1.2
16,25,23,1341.9,312.23,1310.38,1.24
33,130,15,388.18,223.15,340.81,1.62
83,16,16,806.93,248.5,777.58,1.29
82,26,16,742.52,255.96,704.85,1.37
80,46,16,875.63,288.94,830.64,1.38
138,28,13,1238.17,355.17,1196.14,1.29
136,48,13,815.83,245.81,788.7,1.28
62,28,13,934.25,331.47,882.59,1.39
59,127,15,74.58,54.41,61.21,1.81
130,43,20,577.33,238.42,535.92,1.46
132,23,20,993.88,265.44,965.49,1.26
30,103,22,804.78,529.34,686.32,1.68
134,68,13,601.55,166.82,581.24,1.29
61,38,13,1010.86,356.53,965.58,1.32
66,128,23,255.72,158.16,221.79,1.66
65,138,23,469.66,180.85,445.75,1.35
111,67,8,691.83,205.58,653.67,1.44
24,34,16,734.33,715.38,612.04,1.63
23,44,16,772.18,261.3,736.67,1.35
25,24,16,342.24,279.82,247.7,2.36
73,123,23,1007.0,84.31,1003.42,1.09
22,54,16,808.18,378.59,741.87,1.48
36,66,21,435.78,153.96,412.52,1.38
38,46,21,547.89,230.59,505.59,1.49
85,54,1,543.5,125.78,529.77,1.25
82,84,1,236.09,152.24,194.29,1.87
164,51,20,425.65,266.11,371.14,1.62
29,72,23,556.6,298.02,504.99,1.51
63,30,20,1000.0,220.22,977.29,1.24
61,50,20,418.31,180.78,387.59,1.45
28,82,23,980.09,167.81,964.97,1.2
75,49,22,287.69,204.32,230.6,2.05
132,10,1,258.09,175.61,233.72,1.44
136,130,12,78.08,155.54,38.61,2.48
73,69,22,500.94,165.37,475.88,1.4
28,136,11,1190.79,341.72,1147.67,1.3
27,92,23,643.18,292.67,591.31,1.48
62,40,20,593.22,203.3,564.88,1.35
72,79,22,699.73,312.36,650.84,1.42
33,96,21,244.4,94.14,231.88,1.35
136,59,10,468.41,96.36,459.61,1.21
73,125,2,544.16,197.84,514.36,1.38
110,23,5,554.85,368.92,459.35,1.89
34,31,20,381.84,215.19,338.03,1.61
31,61,20,779.08,255.87,744.16,1.34
36,11,20,747.59,204.06,726.54,1.25
40,112,5,431.5,141.36,411.88,1.35
33,41,20,806.32,223.07,781.56,1.27
30,71,20,859.71,202.59,836.96,1.26
128,119,1,290.15,121.75,274.61,1.35
43,110,7,175.11,162.0,115.83,2.58
41,130,7,750.41,258.56,712.0,1.37
24,132,17,1247.59,349.23,1207.27,1.28
40,111,14,586.26,270.37,539.59,1.47
26,112,17,1432.25,319.38,1400.69,1.23
41,111,6,445.62,82.52,438.46,1.19
68,84,15,707.27,95.09,701.07,1.14
78,66,16,665.6,115.19,655.81,1.19
69,74,15,454.85,247.01,401.69,1.62
128,103,23,548.23,154.32,529.9,1.29
82,141,12,698.31,218.36,662.3,1.39
33,105,20,407.16,250.84,340.84,1.82
28,81,10,925.7,314.71,875.37,1.4
48,136,18,904.03,351.92,856.32,1.37
16,110,6,934.5,160.36,921.72,1.18
115,125,21,486.25,200.93,406.35,2.1
8,20,15,720.83,256.99,662.65,1.56
23,136,23,1077.75,362.33,1030.28,1.34
29,71,10,699.92,319.48,649.38,1.44
42,67,1,115.27,61.22,107.62,1.38
44,47,1,433.54,133.0,416.66,1.31
164,82,13,564.69,267.93,494.39,1.73
28,7,1,1066.29,249.79,1034.45,1.29
46,27,1,597.28,370.15,524.86,1.6
164,51,11,524.9,285.25,459.86,1.66
134,138,19,526.97,162.64,502.74,1.36
35,34,13,83.72,75.4,52.62,3.02
30,84,13,520.35,204.36,490.14,1.39
36,24,13,576.68,244.18,532.13,1.49
34,44,13,785.81,238.41,755.46,1.31
128,21,21,748.47,315.54,691.2,1.47
127,31,21,464.14,150.07,446.32,1.3
45,128,9,268.65,183.86,236.05,1.58
47,108,9,775.75,366.82,664.19,1.86
42,29,12,591.86,344.93,493.68,1.97
44,138,9,918.09,328.19,875.52,1.34
40,49,12,990.5,227.25,966.42,1.24
128,43,6,530.46,290.91,436.1,1.96
49,27,15,1121.81,349.57,1076.15,1.32
45,67,15,478.45,248.5,386.28,2.2
16,47,4,668.21,251.18,628.21,1.41
34,62,9,242.78,117.12,223.91,1.46
38,22,9,643.49,242.2,604.12,1.42
45,128,22,235.44,146.32,208.8,1.56
44,138,22,654.21,275.69,613.64,1.4
61,51,22,368.59,209.53,327.41,1.57
65,11,22,436.53,370.65,399.2,1.36
36,42,9,572.6,251.21,521.47,1.55
60,61,22,424.29,121.84,395.12,1.54
47,108,22,723.14,134.08,709.93,1.22
62,41,22,615.63,172.6,596.58,1.27
8,73,20,1367.64,181.1,1356.28,1.14
38,172,2,758.93,90.6,753.61,1.13
63,31,22,845.25,289.69,796.86,1.41
31,92,9,348.16,282.35,235.74,2.49
27,44,22,714.54,245.82,671.78,1.46
29,24,22,380.37,278.64,278.88,2.55
23,84,22,911.75,324.0,867.07,1.35
127,47,8,785.71,490.14,662.73,1.76
35,28,14,545.78,235.93,477.82,1.84
34,38,14,525.29,215.53,467.72,1.71
25,64,22,965.59,282.01,932.45,1.29
30,78,14,675.35,227.37,644.77,1.34
64,21,22,1171.38,623.46,1030.33,1.64
136,59,19,495.97,150.91,478.73,1.29
62,35,11,248.31,197.11,203.7,2.06
63,25,11,1145.92,723.96,960.87,1.87
61,45,11,848.86,330.42,786.63,1.48
79,78,13,158.78,138.84,123.9,1.98
26,54,22,412.79,211.3,367.14,1.7
29,87,16,832.87,277.03,790.4,1.38
24,74,22,875.64,168.49,860.1,1.21
28,34,22,488.26,206.22,449.09,1.51
22,94,22,747.54,251.71,711.13,1.36
33,72,9,1020.5,517.65,908.91,1.6
44,69,3,182.75,109.78,161.3,1.68
48,29,3,140.36,145.5,92.69,2.57
46,49,3,349.1,183.9,313.79,1.55
145,141,10,326.03,213.6,281.81,1.65
125,67,8,325.0,143.96,287.4,1.71
43,79,3,603.64,190.08,573.56,1.38
128,34,1,364.0,112.78,350.88,1.29
16,66,8,1188.25,314.31,1157.25,1.24
68,71,3,206.7,32.85,204.08,1.17
51,85,1,407.7,80.69,401.14,1.19
54,55,1,273.73,204.2,225.12,1.82
105,23,3,660.17,98.16,652.99,1.16
52,75,1,555.21,195.54,526.56,1.37
136,138,18,216.48,185.28,169.21,2.07
55,45,1,1048.57,382.36,979.56,1.45
47,119,1,607.55,171.75,584.48,1.32
94,105,20,104.69,95.08,61.09,3.46
24,132,15,1299.95,339.11,1261.02,1.27
26,112,15,1402.14,360.45,1356.86,1.29
111,23,19,1096.6,383.07,1046.49,1.34
46,44,5,110.33,138.23,71.57,2.47
44,64,5,513.43,180.22,487.53,1.37
34,27,20,172.6,142.54,125.99,2.42
31,57,20,310.4,170.7,282.2,1.5
153,16,14,1328.25,667.57,1201.65,1.53
75,71,6,422.58,153.31,396.94,1.43
87,32,12,896.86,259.76,860.09,1.34
85,52,12,1080.75,781.47,912.96,1.7
32,47,20,746.86,196.86,725.84,1.26
136,134,10,387.59,247.03,325.33,1.79
43,49,22,530.79,190.14,503.73,1.36
45,29,22,502.35,175.84,477.84,1.36
41,69,22,509.15,212.77,476.19,1.42
48,24,5,624.5,633.91,487.41,1.93
23,36,1,314.92,156.01,281.62,1.63
24,26,1,410.05,221.67,365.99,1.61
22,46,1,569.68,224.91,530.83,1.45
40,79,22,797.33,135.31,785.59,1.19
46,138,23,731.5,304.88,680.62,1.44
47,128,23,421.36,253.7,373.31,1.58
54,83,11,256.24,195.72,206.93,1.85
57,53,11,308.74,199.58,256.44,1.88
43,74,5,504.42,193.11,470.16,1.45
55,73,11,770.05,239.13,739.54,1.31
78,41,6,772.0,118.89,762.66,1.17
44,143,9,1172.73,265.61,1146.95,1.23
36,132,12,692.7,257.01,649.12,1.57
38,112,12,440.83,127.64,424.88,1.3
25,16,1,1220.44,289.14,1190.89,1.24
74,81,6,719.43,194.7,694.17,1.3
73,132,18,959.08,373.93,907.6,1.37
73,141,22,942.21,253.51,911.41,1.29
73,85,3,248.69,145.56,218.95,1.69
74,75,3,178.3,192.06,111.79,2.62
36,73,23,684.74,265.46,644.67,1.4
113,65,11,326.08,126.47,301.59,1.49
85,23,17,1114.89,303.11,1079.54,1.28
80,73,17,725.01,334.75,669.83,1.46
32,128,4,432.38,326.9,333.4,2.01
82,53,17,298.65,202.3,228.85,2.24
110,11,18,854.08,343.82,804.64,1.38
38,53,23,974.29,184.51,957.85,1.2
20,11,23,566.83,292.78,489.56,1.74
52,30,10,126.86,158.98,89.23,2.18
51,40,10,835.38,228.75,809.82,1.27
79,25,3,466.0,157.63,436.03,1.46
117,125,15,312.0,163.68,270.77,1.73
86,87,19,242.89,168.47,176.24,2.48
57,25,1,687.18,239.12,647.19,1.42
16,130,6,585.88,226.42,550.14,1.48
38,63,6,88.89,71.16,73.24,1.87
52,164,8,572.27,380.59,508.17,1.54
56,124,8,168.28,66.89,148.67,1.8
24,132,13,1136.59,286.68,1105.96,1.26
41,112,13,652.42,140.24,634.44,1.28
148,143,13,236.43,157.28,175.71,2.32
111,167,3,705.29,67.21,702.04,1.1
110,42,11,80.07,79.63,58.32,2.17
112,63,15,543.38,321.93,424.05,2.32
111,73,15,1035.4,163.36,1021.5,1.18
111,32,11,482.0,204.96,437.67,1.57
49,132,19,662.53,343.95,622.13,1.37
55,130,19,1129.05,471.71,1052.71,1.43
46,125,4,457.4,192.91,424.49,1.45
125,16,5,980.15,185.84,964.85,1.19
101,16,17,1527.63,462.27,1464.58,1.33
45,69,0,86.8,76.4,72.96,1.72
49,29,0,370.72,237.68,309.32,1.83
47,49,0,401.15,164.9,363.54,1.7
50,153,23,671.77,196.77,652.1,1.25
51,143,23,419.35,133.34,404.47,1.29
46,59,0,867.42,241.35,834.39,1.32
36,49,6,803.63,332.58,751.19,1.42
44,79,0,608.52,298.84,555.3,1.5
38,29,6,557.88,275.2,486.21,1.72
11,22,22,1167.5,296.29,1137.55,1.24
21,27,15,1857.14,495.5,1794.28,1.3
80,50,8,332.85,222.83,268.09,1.96
148,145,21,277.75,213.86,203.02,2.35
113,167,1,625.45,125.14,615.79,1.18
82,30,8,653.79,207.05,623.43,1.36
8,74,14,1603.5,603.45,1482.54,1.5
108,82,18,209.44,126.01,187.16,1.53
107,92,18,281.4,151.47,231.3,2.04
128,110,10,382.76,159.53,354.51,1.47
81,40,8,1330.73,284.94,1300.76,1.24
132,134,8,282.25,278.59,171.21,3.16
103,32,16,499.2,307.91,418.43,1.78
44,110,3,229.22,105.17,209.02,1.52
42,130,3,451.26,219.25,416.25,1.45
138,16,3,999.17,593.8,881.63,1.58
78,74,18,579.82,315.57,508.12,1.68
88,87,23,453.43,144.39,431.02,1.38
134,30,19,1222.0,209.69,1203.27,1.19
130,70,19,176.48,120.78,142.22,1.97
132,50,19,616.9,216.28,593.45,1.29
117,112,8,542.33,399.49,429.01,1.94
136,10,19,428.6,195.68,391.83,1.5
63,16,11,780.0,198.43,760.48,1.24
62,26,11,781.44,305.04,729.52,1.44
117,123,8,477.5,326.0,402.42,1.72
68,69,12,142.95,107.82,111.36,2.13
125,44,11,874.67,291.34,826.51,1.4
111,172,8,645.33,71.15,641.05,1.13
47,132,5,184.28,115.75,167.19,1.47
34,130,1,578.53,261.09,536.24,1.44
36,110,1,618.08,427.56,508.93,1.82
125,29,8,1141.25,411.54,1077.1,1.39
28,85,7,764.72,218.08,737.94,1.3
29,75,7,487.47,186.23,460.39,1.38
128,49,0,727.88,185.08,706.4,1.27
127,59,0,97.95,105.65,66.29,2.38
115,132,8,990.11,581.18,796.56,2.09
72,141,10,1047.44,222.12,1025.85,1.22
55,47,5,749.24,173.93,731.89,1.24
57,27,5,503.71,235.37,460.76,1.49
110,74,19,808.0,117.91,798.13,1.18
111,64,19,419.5,257.19,350.21,1.83
48,69,10,837.97,490.76,754.41,1.51
47,79,10,493.46,214.02,455.38,1.48
51,87,5,441.33,147.51,421.79,1.33
47,43,19,871.67,273.23,834.12,1.35
44,73,19,270.38,186.22,224.92,1.86
49,23,19,829.83,285.85,784.84,1.39
128,45,22,378.65,259.63,300.09,2.0
46,53,19,660.55,238.73,626.75,1.36
45,63,19,554.49,273.94,450.06,2.68
49,143,4,793.0,337.96,720.83,1.56
127,55,22,295.13,210.83,251.7,1.66
92,47,11,762.67,94.16,757.06,1.13
21,22,22,1367.88,156.45,1358.36,1.13
103,92,17,299.61,265.91,224.98,2.02
43,83,19,983.07,267.65,952.52,1.28
48,33,19,1210.71,164.89,1200.0,1.14
8,12,7,323.67,183.99,275.42,1.8
80,28,22,917.26,210.84,893.45,1.26
87,99,7,581.86,241.01,532.53,1.54
136,130,8,80.32,180.61,37.8,2.46
66,45,23,487.18,190.82,453.47,1.46
64,65,23,101.4,113.67,69.31,2.38
68,25,23,867.75,608.1,773.21,1.52
51,24,11,969.86,460.25,898.25,1.43
52,73,15,585.33,260.41,540.88,1.46
54,53,15,151.53,164.82,68.04,4.68
63,75,23,692.57,164.21,674.39,1.26
51,83,15,272.39,125.39,255.25,1.39
57,23,15,890.58,319.61,834.14,1.44
35,34,18,82.94,74.17,53.46,2.86
36,24,18,555.86,194.05,528.74,1.36
105,25,3,742.0,236.45,710.67,1.33
56,33,15,1059.44,523.72,908.26,1.81
16,80,18,761.86,328.96,718.74,1.37
30,84,18,605.31,352.5,547.18,1.52
26,75,23,860.12,430.62,800.25,1.42
29,45,23,511.31,213.08,474.82,1.46
27,65,23,517.95,211.71,486.8,1.4
34,44,18,812.97,268.21,779.69,1.32
28,55,23,875.92,232.88,848.78,1.28
65,109,11,560.56,246.45,523.64,1.4
25,85,23,668.58,231.37,636.9,1.35
67,35,23,616.88,215.74,578.62,1.44
32,64,18,585.83,147.32,565.94,1.31
69,25,21,698.05,243.82,666.1,1.34
67,45,21,498.55,254.09,443.01,1.62
90,109,19,371.0,497.85,200.22,2.96
70,16,8,740.57,355.05,683.65,1.45
26,132,21,993.02,286.38,959.14,1.29
28,112,21,650.06,290.15,604.51,1.42
70,28,19,883.43,314.41,837.51,1.38
73,164,8,1005.18,260.96,972.22,1.29
49,61,8,615.9,217.44,582.94,1.38
48,71,8,760.63,250.94,723.14,1.37
47,81,8,740.28,394.47,644.11,1.7
12,78,23,896.43,366.66,825.49,1.5
16,38,23,942.16,224.23,920.31,1.23
66,26,8,901.95,205.82,878.56,1.26
67,16,8,1015.12,333.79,969.65,1.34
51,45,11,874.25,245.29,842.81,1.31
87,82,22,814.0,353.86,746.97,1.51
53,25,11,647.39,204.89,620.47,1.33
65,36,8,491.05,165.84,468.54,1.34
51,105,9,885.94,256.49,852.95,1.31
110,45,23,290.63,185.44,221.93,2.41
64,46,8,855.47,229.63,825.29,1.31
111,35,23,514.63,88.91,506.81,1.19
67,134,21,437.75,147.76,417.38,1.35
62,66,8,720.57,163.81,700.66,1.27
29,107,8,1043.82,339.28,991.37,1.38
52,35,11,949.5,191.51,931.81,1.21
63,56,8,584.3,547.29,471.67,1.77
28,117,8,1398.7,280.8,1366.45,1.25
80,10,3,435.71,88.03,428.08,1.2
11,49,17,966.73,252.92,940.94,1.25
30,145,16,579.83,95.48,571.57,1.19
141,143,20,298.85,199.59,240.44,2.02
49,134,23,780.33,149.36,766.91,1.2
46,164,23,807.19,181.44,789.08,1.23
98,101,16,154.08,92.45,136.03,1.58
11,82,20,555.23,293.82,524.54,1.32
16,32,20,972.6,299.05,934.77,1.31
28,113,14,1019.0,295.78,981.34,1.31
25,143,14,1130.94,523.88,1044.56,1.45
27,81,22,956.61,391.37,895.29,1.42
28,71,22,612.17,174.33,591.72,1.29
79,84,7,250.16,160.81,222.27,1.54
29,61,22,778.32,262.44,742.02,1.35
51,47,15,624.3,267.07,580.86,1.43
65,111,7,96.21,124.49,62.9,2.29
69,84,19,635.34,267.48,590.42,1.45
53,27,15,786.89,192.04,763.68,1.28
25,136,6,757.04,165.36,739.88,1.24
138,130,14,427.08,336.57,360.63,1.68
43,44,22,88.99,100.4,64.15,2.08
41,64,22,349.35,173.08,321.28,1.46
117,11,4,442.55,192.86,399.29,1.59
45,24,22,615.88,231.73,580.57,1.39
27,26,11,365.89,244.1,298.85,1.98
28,16,11,1205.09,241.35,1185.04,1.19
82,11,7,684.16,286.91,640.82,1.4
26,36,11,735.76,462.59,653.91,1.59
80,31,7,779.25,174.39,762.67,1.22
40,74,22,733.63,234.18,701.45,1.34
25,46,11,543.97,298.55,479.37,1.68
81,21,7,946.83,446.01,851.31,1.58
138,130,5,497.25,239.8,445.12,1.61
23,66,11,703.17,231.93,672.04,1.34
123,115,20,298.17,357.83,122.67,3.97
63,65,21,169.56,159.94,122.01,2.42
65,45,21,436.54,212.06,396.86,1.52
11,53,17,1306.29,333.86,1260.57,1.31
67,25,21,891.61,232.81,863.25,1.29
42,54,22,1209.11,452.39,1140.99,1.39
61,85,21,724.83,244.97,674.33,1.49
66,35,21,531.55,124.79,516.93,1.27
44,34,22,548.43,144.22,532.09,1.27
117,115,18,307.64,130.8,268.93,1.79
51,147,21,610.2,218.63,583.07,1.32
51,164,16,401.74,179.57,376.46,1.39
164,47,10,719.75,276.31,658.85,1.56
36,26,23,565.17,356.18,511.93,1.49
35,36,23,198.7,146.89,153.86,2.13
34,46,23,751.91,220.2,720.59,1.34
41,134,18,860.33,258.93,830.06,1.29
21,28,17,2114.31,463.63,2064.13,1.25
128,83,4,524.88,142.28,508.03,1.28
33,56,23,281.33,36.21,279.25,1.13
80,47,3,130.37,199.7,87.63,2.11
82,84,3,288.0,380.71,204.11,1.99
30,86,23,404.81,81.46,397.56,1.2
25,29,14,214.99,160.26,169.53,2.09
23,49,14,768.73,273.2,720.91,1.44
48,44,0,307.86,163.04,276.99,1.55
46,64,0,531.75,232.68,496.89,1.41
32,132,20,675.4,277.61,632.13,1.41
44,84,0,801.83,263.75,760.92,1.38
21,24,23,1322.4,258.07,1299.28,1.2
45,74,0,268.09,151.6,235.31,1.64
34,112,20,670.33,338.52,611.72,1.48
47,54,0,528.34,221.61,489.47,1.46
72,16,5,738.17,207.1,714.31,1.28
166,80,7,574.75,308.83,487.73,1.8
49,34,0,982.17,205.44,961.77,1.22
111,69,1,634.67,253.98,583.19,1.53
22,59,14,868.82,314.3,818.59,1.4
78,136,13,240.77,192.91,189.67,1.94
52,103,22,855.63,429.36,781.5,1.48
145,82,14,513.5,492.52,381.49,1.99
108,59,23,124.61,60.61,114.94,1.44
132,17,0,803.0,57.05,801.05,1.07
87,157,23,446.21,142.49,430.02,1.29
63,46,16,895.16,358.57,820.76,1.55
65,26,16,954.1,256.36,921.63,1.3
66,16,16,1054.03,215.03,1033.64,1.22
143,136,16,869.11,340.46,815.28,1.41
64,36,16,636.67,238.13,593.57,1.46
62,56,16,513.57,309.76,437.58,1.74
40,11,18,995.95,322.84,951.88,1.34
9,174,19,325.58,63.1,319.92,1.2
8,65,9,971.17,370.98,904.67,1.46
48,46,9,344.94,185.82,292.98,1.94
46,66,9,544.94,227.07,502.25,1.5
82,23,20,802.68,188.85,782.75,1.25
49,36,9,948.58,200.22,927.2,1.24
80,43,20,853.58,235.53,815.29,1.39
117,125,8,255.46,126.93,228.27,1.6
105,128,11,485.67,272.47,413.19,1.76
25,69,5,608.79,240.79,573.61,1.39
24,79,5,736.4,176.75,714.57,1.28
30,23,0,395.81,204.6,352.4,1.63
26,59,5,587.66,270.03,532.22,1.56
12,45,15,950.46,217.45,926.31,1.25
125,70,0,310.8,189.15,267.22,1.68
128,40,0,372.73,166.7,345.84,1.44
28,167,22,1397.71,209.19,1383.42,1.15
145,143,12,151.65,111.58,120.44,1.98
107,108,11,631.71,263.24,580.33,1.51
57,47,5,709.48,228.18,680.06,1.32
58,59,11,336.63,213.73,291.29,1.73
132,72,8,615.76,226.64,579.52,1.41
27,49,5,808.25,255.17,770.32,1.36
30,107,21,418.1,107.15,406.92,1.25
44,8,14,1107.78,402.75,1055.92,1.33
83,164,4,97.68,39.73,90.12,1.52
42,130,8,772.94,294.83,712.94,1.59
51,28,19,861.0,282.3,814.81,1.4
58,29,7,747.25,202.57,722.89,1.29
45,130,0,261.25,120.18,240.63,1.47
47,110,0,737.78,315.59,681.08,1.47
55,59,7,628.0,245.79,580.44,1.5
44,110,8,443.49,238.73,376.25,1.91
136,32,8,726.08,302.34,666.34,1.52
138,143,23,367.52,208.73,337.03,1.44
50,38,19,1338.86,358.17,1298.76,1.27
53,79,7,564.73,247.8,520.77,1.48
130,65,13,218.29,177.28,188.31,1.58
134,25,13,1334.29,384.62,1273.14,1.37
132,45,13,411.48,139.36,394.62,1.31
23,34,18,464.15,277.25,401.95,1.71
22,44,18,983.6,318.41,940.54,1.34
21,54,18,1277.42,331.71,1234.75,1.3
46,132,3,597.89,194.0,569.24,1.36
26,87,5,201.52,106.09,180.32,1.57
28,67,5,303.34,136.35,277.3,1.51
48,112,3,845.43,222.59,820.43,1.27
48,134,21,879.46,326.61,826.46,1.41
70,110,7,351.27,129.45,327.15,1.47
81,79,4,162.67,329.35,97.51,2.19
83,59,4,240.23,128.16,210.98,1.64
29,50,1,277.83,129.81,253.1,1.53
28,60,1,1090.17,293.77,1055.43,1.28
26,80,1,625.14,311.43,568.7,1.52
84,29,10,804.42,243.32,769.38,1.35
62,26,17,828.72,313.97,779.47,1.4
70,16,9,620.9,275.93,585.13,1.37
63,16,17,928.24,295.47,893.04,1.3
25,90,1,527.17,223.43,491.8,1.42
127,31,10,490.38,159.75,468.07,1.34
128,21,10,705.14,220.6,678.02,1.31
27,70,1,912.73,424.58,828.71,1.53
29,57,5,750.0,321.8,691.58,1.48
80,78,2,99.47,152.8,40.4,3.75
85,28,2,615.0,342.89,551.51,1.53
83,48,2,701.43,224.22,662.21,1.42
130,72,14,481.3,266.9,407.91,1.92
132,52,14,686.72,162.89,673.01,1.2
82,58,2,412.77,112.69,393.74,1.39
136,12,14,696.5,128.53,684.5,1.21
165,54,9,718.83,209.66,690.71,1.32
174,167,23,349.91,272.04,273.91,1.98
61,165,5,181.91,102.04,134.05,2.97
65,125,5,250.73,142.53,222.78,1.58
26,80,9,856.7,267.74,821.06,1.33
29,50,9,383.66,171.95,350.95,1.52
27,70,9,978.88,199.67,957.11,1.24
25,90,9,534.13,103.1,524.17,1.21
79,81,9,190.05,132.69,153.88,1.94
108,161,18,202.17,134.77,163.11,1.9
96,103,1,217.33,181.95,171.66,1.88
164,145,8,165.74,291.49,96.76,2.52
33,128,11,270.09,228.31,212.25,1.9
128,96,4,341.5,43.6,338.93,1.13
34,27,12,224.45,156.36,180.13,2.03
31,57,12,362.9,151.93,332.16,1.53
32,47,12,716.75,189.01,692.04,1.3
49,8,8,1120.41,222.2,1100.42,1.2
110,41,20,211.69,163.86,170.36,1.89
51,21,10,1050.64,557.0,970.69,1.41
52,11,10,977.81,308.66,937.64,1.32
50,31,10,607.88,213.64,573.96,1.4
78,143,16,549.82,220.25,508.41,1.48
11,115,10,275.89,122.67,238.41,1.85
32,124,3,288.0,76.4,279.1,1.28
48,134,18,968.25,141.57,957.43,1.16
25,41,4,531.74,240.82,464.04,2.02
26,31,4,107.38,108.5,73.42,2.48
48,10,23,923.53,190.1,905.19,1.22
46,30,23,573.85,339.06,522.25,1.47
49,136,14,640.21,431.09,581.81,1.47
28,11,4,893.19,292.48,856.12,1.32
42,70,23,474.88,136.81,453.28,1.37
130,62,14,297.71,92.72,288.36,1.26
132,42,14,719.3,193.23,697.03,1.28
41,80,23,961.76,526.84,888.29,1.43
8,7,20,469.15,132.71,454.95,1.26
23,61,4,831.98,296.14,786.15,1.39
80,75,16,490.49,290.93,432.77,1.63
85,25,16,802.87,221.44,776.27,1.29
24,51,4,701.56,358.77,634.22,1.54
81,65,16,1077.0,525.29,974.5,1.54
111,128,11,463.64,250.72,398.97,1.75
44,50,23,535.15,184.56,509.55,1.35
82,55,16,355.68,252.59,289.96,1.96
54,78,21,567.77,253.32,510.13,1.64
57,48,21,609.78,265.19,571.83,1.4
80,78,17,144.45,190.72,74.04,3.36
85,28,17,1015.57,385.75,971.57,1.31
83,48,17,874.41,423.3,768.14,1.71
82,58,17,579.59,251.91,545.02,1.38
58,38,21,887.17,346.65,830.51,1.42
58,143,20,992.11,241.13,963.2,1.28
45,40,23,549.08,219.21,513.86,1.42
49,46,19,622.94,302.63,571.92,1.48
138,85,3,280.56,226.12,213.15,2.08
51,130,8,823.66,346.53,765.88,1.44
47,66,19,771.92,298.85,725.83,1.4
143,164,15,232.93,259.79,140.31,3.13
112,62,21,569.44,256.23,501.16,1.72
51,31,20,362.93,216.32,319.56,1.64
50,41,20,663.44,185.39,643.47,1.26
47,20,23,907.44,263.25,869.42,1.34
44,96,19,996.13,311.5,953.79,1.33
127,136,15,422.18,79.3,416.11,1.18
42,80,20,1063.65,359.54,1006.59,1.39
43,70,20,549.57,205.39,517.74,1.4
46,40,20,306.76,137.18,285.49,1.43
36,48,20,815.87,307.93,771.78,1.37
38,28,20,331.5,273.09,266.05,1.86
47,30,20,711.19,615.22,638.67,1.45
35,58,20,498.24,242.43,457.99,1.47
22,71,4,856.71,328.07,795.33,1.47
45,50,20,890.67,205.8,866.61,1.27
44,35,19,615.31,249.02,577.05,1.4
45,25,19,760.28,236.48,728.1,1.34
119,117,13,195.46,128.44,150.69,2.21
41,65,19,501.2,184.86,468.21,1.49
31,98,20,747.67,413.9,652.25,1.67
43,45,19,344.58,210.41,273.11,2.27
62,33,12,160.5,138.07,127.09,1.9
63,23,12,801.94,403.88,740.93,1.46
132,74,0,319.89,201.24,279.15,1.62
33,78,20,705.14,259.16,659.99,1.44
61,43,12,1405.17,403.9,1347.15,1.34
46,30,16,589.42,164.34,567.47,1.32
51,55,17,415.25,240.46,372.77,1.56
113,111,9,254.0,129.79,221.27,1.71
84,166,18,702.07,924.13,401.01,2.64
44,50,16,763.92,304.84,706.04,1.49
69,52,9,1198.58,272.08,1164.31,1.29
70,110,22,427.32,212.75,380.27,1.63
42,70,16,575.5,131.22,560.89,1.26
68,62,9,603.42,211.97,567.48,1.42
49,78,10,256.76,155.85,217.11,1.82
47,79,13,507.52,203.8,468.15,1.53
48,69,13,880.46,353.51,824.57,1.42
164,22,14,764.25,86.94,759.77,1.11
40,75,19,800.21,302.46,762.59,1.33
22,134,17,1396.67,101.75,1393.0,1.07
53,11,20,1151.43,144.41,1142.04,1.14
54,25,17,560.35,289.69,510.97,1.5
42,55,19,1187.25,445.85,1106.03,1.46
164,147,14,324.67,204.14,267.8,1.89
65,92,9,688.22,237.98,653.88,1.36
41,80,16,1009.6,269.67,977.98,1.28
65,109,13,667.14,314.69,610.66,1.49
114,172,2,380.94,60.38,376.95,1.15
47,20,16,1157.15,598.02,1066.34,1.44
